title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
"3 BHK Apartment for Sale in Sector 73, Delhi Gurgaon Expressway Gurgaon",3.40 Cr,100 sqm,https://www.magicbricks.com/dlf-alameda-sector-73-gurgaon-pdpid-4d4235303232373137,11,22,2025-08-12 17:50:42.689755,Updated 1 week ago,2025-08-05 17:50:42.688569,4,,3 BHK,Semi-Furnished,2 out of 4,,DLF Alameda,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2.99 Cr,1229 sqft,https://www.magicbricks.com/godrej-101-sector-79-gurgaon-pdpid-4d4235303834343632,11,27,2025-08-12 17:50:42.693734,Updated 1 week ago,2025-08-05 17:50:42.692892,4,4,3 BHK,Semi-Furnished,14 out of 25,,Godrej 101,,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Sector 33 Sohna Gurgaon,2.50 Cr,1997 sqft,https://www.magicbricks.com/godrej-nature-plus-sohna-sector-33-gurgaon-pdpid-4d4235313132333731,11,28,2025-08-12 17:50:42.695124,Updated 1 week ago,2025-08-05 17:50:42.694248,3,3,3 BHK,Semi-Furnished,8 out of 25,,Godrej Nature Plus,,North - East,,,Resale,"Pool, Garden/Park",94.7,[],True
Plot/Land for Sale in Sector 91 Gurgaon,7.35 Cr,3154 sqft,https://www.magicbricks.com/dlf-garden-city-plots-sector-91-gurgaon-pdpid-4d4235323835323435,12,2,2025-08-12 17:50:48.503275,Updated 1 week ago,2025-08-05 17:50:48.502513,,,Plot,,,,DLF Garden City Plots,,12 m,,,Resale,,68.4,[],True
4 BHK Apartment for Sale in Sector 89 Gurgaon,1.85 Cr,1910 sqft,https://www.magicbricks.com/orris-3c-greenopolis-sector-89-gurgaon-pdpid-4d4235303238343130,12,3,2025-08-12 17:50:48.504829,Updated 4 days ago,2025-08-08 17:50:48.503835,3,2,4 BHK,Semi-Furnished,14 out of 25,,Orris 3c Greenopolis,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Main Road",110.5,[],True
3 BHK Builder Floor for Sale in Sector 71 Gurgaon,2.30 Cr,1620 sqft,https://www.magicbricks.com/trehan-luxury-floors-sector-71-gurgaon-pdpid-4d4235343138353233,12,5,2025-08-12 17:50:48.507136,Updated 1 week ago,2025-08-05 17:50:48.505989,3,3,3 BHK,Semi-Furnished,Super Area1620 sqftStatusReady to MoveFloor2 out of 4TransactionResaleFurnishingSemi-FurnishedfacingWestoverlookingGarden/ParkSocietyTrehan Luxury FloorsOwnershipFreeholdBathroom3Balcony3,,Trehan Luxury Floors,Ready to Move,West,,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 110A Gurgaon,3.15 Cr,2042 sqft,https://www.magicbricks.com/mahindra-aura-sector-110a-gurgaon-pdpid-4d4235303238343934,12,7,2025-08-12 17:50:48.509314,Updated 1 week ago,2025-08-05 17:50:48.508328,3,3,3 BHK,Semi-Furnished,7 out of 10,,Mahindra Aura,Ready to Move,East,1 Covered,Freehold,Resale,,105.3,[],True
"4 BHK House for Sale in Ardee City, Sector 52 Gurgaon",1.25 Cr,1575 sqft,https://www.magicbricks.com/platinum-independent-floors-ardee-city-gurgaon-pdpid-4d4235303039393330,12,8,2025-08-12 17:50:48.510831,Updated 1 week ago,2025-08-05 17:50:48.509872,4,3,4 BHK,Furnished,Super Area1575 sqftFloorGround out of 2TransactionResaleFurnishingFurnishedfacingNorth - EastoverlookingMain RoadOwnershipFreeholdSocietyPlatinum Independent FloorsCar Parking1 OpenBathroom4Balcony3,,Platinum Independent Floors,,North - East,1 Open,Freehold,Resale,Main Road,105.3,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.15 Cr,1120 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,12,10,2025-08-12 17:50:48.513188,Updated 7 days ago,2025-08-05 17:50:48.512207,2,3,3 BHK,Semi-Furnished,3 out of 4,,Signature Global Park 4 and 5,Ready to Move,Read more,,,New Property,"Main Road, Garden/Park",100.0,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,3.80 Cr,1575 sqft,https://www.magicbricks.com/bptp-gaia-residences-sector-102-gurgaon-pdpid-4d4235343334333831,12,12,2025-08-12 17:50:48.516431,Updated 5 days ago,2025-08-07 17:50:48.514682,3,2,3 BHK,Unfurnished,18 out of 42,,BPTP GAIA Residences,,,,,Resale,,84.2,[],True
4 BHK Apartment for Sale in Sector 81 Gurgaon,1.99 Cr,2225 sqft,https://www.magicbricks.com/lavanya-apartments-sector-81-gurgaon-pdpid-4d4235303136373038,12,14,2025-08-12 17:50:48.519657,Updated yesterday,2025-08-11 12:00:00.000000,5,4,4 BHK,Semi-Furnished,8 out of 10,,Lavanya Apartments,Ready to Move,East,,Freehold,Resale,"Pool, Main Road, Garden/Park",105.3,[],True
2 BHK Apartment for Sale in Sector 6 Sohna Gurgaon,60 Lac,629 sqft,https://www.magicbricks.com/trisara-our-homes-3-sohna-sector-6-gurgaon-pdpid-4d4235303932333434,12,16,2025-08-12 17:50:48.523016,Updated yesterday,2025-08-11 12:00:00.000000,2,2,2 BHK,Semi-Furnished,4 out of 4,,Trisara Our Homes 3,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,2.95 Cr,1766 sqft,https://www.magicbricks.com/bestech-park-view-city-2-sector-49-gurgaon-pdpid-4d4235323835303637,12,18,2025-08-12 17:50:48.526762,Updated 1 week ago,2025-08-05 17:50:48.525122,3,3,3 BHK,Unfurnished,Ground out of 13,,Bestech Park View City 2,Ready to Move,South - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",105.3,[],True
3 BHK Apartment for Sale in Sector 31 Gurgaon,4.50 Cr,2312 sqft,https://www.magicbricks.com/rahejas-atlantis-villas-sector-31-gurgaon-pdpid-4d4235323835313839,12,19,2025-08-12 17:50:48.528388,Updated 5 days ago,2025-08-07 17:50:48.527273,3,,3 BHK,Furnished,11 out of 15,,Rahejas Atlantis Villas,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Ireo skyon Gurgaon,3.25 Cr,1535 sqft,https://www.magicbricks.com/ireo-skyon-sector-60-gurgaon-pdpid-4d4235303230313733,12,20,2025-08-12 17:50:48.531592,Updated 1 week ago,2025-08-05 17:50:48.529564,2,1,2 BHK,Semi-Furnished,8 out of 8,,IREO Skyon,Ready to Move,North,,Freehold,Resale,Garden/Park,105.3,[],True
2 BHK Apartment for Sale in Sector 4 Sohna Gurgaon,41 Lac,476 sqft,https://www.magicbricks.com/gls-arawali-homes-sohna-sector-4-gurgaon-pdpid-4d4235303833323436,12,21,2025-08-12 17:50:48.534618,Updated 7 days ago,2025-08-05 17:50:48.532715,2,2,2 BHK,Semi-Furnished,12 out of 13,,GLS Arawali Homes,Ready to Move,,,Freehold,Resale,,94.7,[],True
4 BHK Apartment for Sale in Sector 54 Gurgaon,10.45 Cr,1650 sqft,https://www.magicbricks.com/dlf-park-place-sector-54-gurgaon-pdpid-4d4235303031373531,12,22,2025-08-12 17:50:48.536408,Updated 6 days ago,2025-08-06 17:50:48.535347,5,5,4 BHK,Furnished,5 out of 5,,DLF Park Place,Ready to Move,East,2 Covered,Freehold,Resale,"Garden/Park, Pool",110.5,[],True
3 BHK Apartment for Sale in Sector 93 Gurgaon,1.85 Cr,1400 sqft,https://www.magicbricks.com/spaze-privvy-the-address-sector-93-gurgaon-pdpid-4d4235303137383631,12,23,2025-08-12 17:50:48.538716,Updated 1 week ago,2025-08-05 17:50:48.537375,3,3,3 BHK,Unfurnished,8 out of 19,,Spaze Privvy The Address,Ready to Move,East,,Freehold,Resale,Read more,105.3,[],True
3 BHK Apartment for Sale in Sector 107 Gurgaon,1.90 Cr,1943 sqft,https://www.magicbricks.com/m3m-woodshire-sector-107-gurgaon-pdpid-4d4235303130323033,12,24,2025-08-12 17:50:48.540179,Updated 4 days ago,2025-08-08 17:50:48.539274,3,4,3 BHK,Furnished,14 out of 15,,M3M Woodshire,Ready to Move,West,,,Resale,Garden/Park,100.0,[],True
"3 BHK Apartment for Sale in Sector 95A, Pataudi Road Gurgaon",95 Lac,640 sqft,https://www.magicbricks.com/signature-the-roselia-sector-95a-gurgaon-pdpid-4d4235303937303835,12,25,2025-08-12 17:50:48.541617,Updated 1 week ago,2025-08-05 17:50:48.540707,2,2,3 BHK,Semi-Furnished,7 out of 15,,Signature The Roselia,Ready to Move,North,,Freehold,Resale,"Garden/Park, Main Road",105.3,[],True
3 BHK Builder Floor for Sale in Sector 95 Gurgaon,1.40 Cr,1745 sqft,https://www.magicbricks.com/jms-premier-floors-sector-95-gurgaon-pdpid-4d4235343233363135,12,29,2025-08-12 17:50:48.545440,Updated 1 week ago,2025-08-05 17:50:48.544374,3,,3 BHK,Unfurnished,Super Area1745 sqftStatusReady to MoveFloor3 out of 4TransactionResaleFurnishingUnfurnishedfacingSouth - EastoverlookingMain RoadSocietyJMS Premier FloorsOwnershipFreeholdCar Parking1 CoveredBathroom3,,JMS Premier Floors,Ready to Move,South - East,1 Covered,Freehold,Resale,Main Road,105.3,[],True
3 BHK Apartment for Sale in Sector 109 Gurgaon,3.60 Cr,2585 sqft,https://www.magicbricks.com/ats-tourmaline-sector-109-gurgaon-pdpid-4d4235303238353635,13,3,2025-08-12 17:50:56.727645,Updated 7 days ago,2025-08-05 17:50:56.726535,4,,3 BHK,Unfurnished,4 out of 27,,ATS Tourmaline,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.20 Cr,1010 sqft,https://www.magicbricks.com/signature-global-city-92-phase-2-sector-92-gurgaon-pdpid-4d4235333932333135,13,5,2025-08-12 17:50:56.729913,Updated 3 days ago,2025-08-09 17:50:56.728831,2,2,2 BHK,Semi-Furnished,4 out of 4,,Signature Global City 92 Phase 2,,East,,Freehold,Resale,Garden/Park,100.0,[],True
4 BHK Builder Floor for Sale in Sector 65 Gurgaon,4.25 Cr,2200 sqft,https://www.magicbricks.com/emaar-emerald-hills-sector-65-gurgaon-pdpid-4d4235303232343738,13,7,2025-08-12 17:50:56.731968,Updated 6 days ago,2025-08-06 17:50:56.731001,3,3,4 BHK,Semi-Furnished,4 out of 4,,Emaar Emerald Hills,Ready to Move,South -West,"1 Covered,",Freehold,Resale,Garden/Park,110.5,[],True
4 BHK Apartment for Sale in Sector 59 Gurgaon,7.50 Cr,2985 sqft,https://www.magicbricks.com/mahindra-luminare-sector-59-gurgaon-pdpid-4d4235303732303636,13,8,2025-08-12 17:50:56.733667,Updated 1 week ago,2025-08-05 17:50:56.732475,3,1,4 BHK,Semi-Furnished,29 out of 31,,Mahindra Luminare,,,2 Covered,Co-operative Society,New Property,,94.7,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,2.10 Cr,1600 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,13,14,2025-08-12 17:50:56.739861,Updated 7 days ago,2025-08-05 17:50:56.738358,3,2,3 BHK,Semi-Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,North - West,,Freehold,Resale,"Garden/Park, Pool, Main Road",105.3,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.05 Cr,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,13,15,2025-08-12 17:50:56.741315,Updated 7 days ago,2025-08-05 17:50:56.740415,2,3,3 BHK,Semi-Furnished,2 out of 4,,Signature Global Park 4 and 5,Ready to Move,,,Co-operative Society,Resale,,94.7,[],True
2 BHK Apartment for Sale in Sector 11 Sohna Gurgaon,33 Lac,653 sqft,https://www.magicbricks.com/breez-global-hill-view-sohna-sector-11-gurgaon-pdpid-4d4235313030343331,13,16,2025-08-12 17:50:56.742906,Updated 5 days ago,2025-08-07 17:50:56.741826,2,2,2 BHK,Unfurnished,6 out of 19,,Breez Global Hill View,Ready to Move,,1 Open,,Resale,Garden/Park,100.0,[],True
1 BHK Apartment for Sale in Sector 70 Gurgaon,11.5 Lac,200 sqft,https://www.magicbricks.com/gpl-eden-heights-sector-70-gurgaon-pdpid-4d4235303030393139,13,18,2025-08-12 17:50:56.745486,Updated 3 days ago,2025-08-09 17:50:56.744338,1,1,1 BHK,Semi-Furnished,2 out of 5,,Gpl Eden Heights,Ready to Move,North,,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,4.10 Cr,1715 sqft,https://www.magicbricks.com/adani-samsara-golf-course-extension-road-gurgaon-pdpid-4d4235303937393435,13,20,2025-08-12 17:50:56.747768,Updated yesterday,2025-08-11 12:00:00.000000,3,3,3 BHK,Furnished,2 out of 3,,Adani Samsara,Ready to Move,North,,Freehold,Resale,,100.0,[],True
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.70 Cr,1565 sqft,https://www.magicbricks.com/unitech-vistas-sector-70-gurgaon-pdpid-4d4235303137313036,13,21,2025-08-12 17:50:56.749160,Updated yesterday,2025-08-11 12:00:00.000000,3,2,3 BHK,Unfurnished,8 out of 13,,Unitech Vistas,,,,,Resale,Garden/Park,89.5,[],True
"3 BHK Apartment for Sale in Ambience Island, Sector 24, Delhi Gurgaon Expressway Gurgaon",4 Cr,2189 sqft,https://www.magicbricks.com/ambience-lagoon-ambience-island-gurgaon-pdpid-4d4235303239383730,13,22,2025-08-12 17:50:56.750888,Updated 1 week ago,2025-08-05 17:50:56.749758,3,2,3 BHK,Furnished,7 out of 9,,Ambience Lagoon,Ready to Move,North - West,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",110.5,[],True
3 BHK Apartment for Sale in Sector 60 Gurgaon,4.20 Cr,1945 sqft,https://www.magicbricks.com/adani-samsara-sector-60-gurgaon-pdpid-4d4235303937393435,13,24,2025-08-12 17:50:56.753013,Updated yesterday,2025-08-11 12:00:00.000000,2,3,3 BHK,Furnished,3 out of 3,,Adani Samsara,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 71 Gurgaon,3.95 Cr,1356 sqft,https://www.magicbricks.com/pyramid-alban-sector-71-gurgaon-pdpid-4d4235343230393635,13,26,2025-08-12 17:50:56.756417,Updated 1 week ago,2025-08-05 17:50:56.754991,4,2,3 BHK,Semi-Furnished,33 out of 40,,Pyramid Alban,,West,1 Covered,Freehold,Resale,Garden/Park,105.3,[],True
2 BHK Apartment for Sale in Sector 102 Gurgaon,81 Lac,606 sqft,https://www.magicbricks.com/suncity-avenue-102-sector-102-gurgaon-pdpid-4d4235303836353731,13,27,2025-08-12 17:50:56.758844,Updated 1 week ago,2025-08-05 17:50:56.757209,2,2,2 BHK,Furnished,6 out of 11,,Suncity Avenue 102,Ready to Move,North - East,,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 80 Gurgaon,2.52 Cr,1600 sqft,https://www.magicbricks.com/godrej-frontier-gurgaon-sector-80-gurgaon-pdpid-4d4235303238323531,13,28,2025-08-12 17:50:56.760777,Updated 1 week ago,2025-08-05 17:50:56.759527,4,4,3 BHK,Semi-Furnished,14 out of 17,,Godrej Frontier Gurgaon,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
"2 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.18 Cr,572 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,13,29,2025-08-12 17:50:56.762521,Updated 1 week ago,2025-08-05 17:50:56.761475,2,3,2 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,Ready to Move,North - East,,Freehold,New Property,"Garden/Park, Main Road",105.3,[],True
"2 BHK Apartment for Sale in Rampura, Sector 78 Gurgaon",59 Lac,1244 sqft,https://www.magicbricks.com/umang-monsoon-breeze-rampura-gurgaon-pdpid-4d4235303137303135,14,1,2025-08-12 17:51:03.278134,"Posted: Aug 05, '25",,2,,2 BHK,Semi-Furnished,,,Umang Monsoon Breeze,Ready to Move,,,,Resale,,73.7,[],True
4 BHK Apartment for Sale in Sohna Road Gurgaon,3.95 Cr,2416 sqft,https://www.magicbricks.com/unitech-uniworld-garden-ii-sohna-road-gurgaon-pdpid-4d4235303137313039,14,3,2025-08-12 17:51:03.279946,Updated 1 week ago,2025-08-05 17:51:03.279048,4,6,4 BHK,Semi-Furnished,9 out of 19,,Unitech Uniworld Garden II,Ready to Move,,,Freehold,Resale,Garden/Park,100.0,[],True
"Plot/Land for Sale in Nirvana Country, Sector 50 Gurgaon",12.50 Cr,318 sqft,https://www.magicbricks.com/unitech-cedar-crest-nirvana-country-nirvana-country-gurgaon-pdpid-4d4235303331393234,14,10,2025-08-12 17:51:03.283539,Updated 1 week ago,2025-08-05 17:51:03.282949,,,Plot,,,,Unitech Cedar Crest Nirvana Country,,,,Freehold,New Property,,68.4,[],True
1 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,55 Lac,780 sqft,https://www.magicbricks.com/signature-global-park-sohna-sector-36-gurgaon-pdpid-4d4235313235333935,14,11,2025-08-12 17:51:03.284671,Updated 1 week ago,2025-08-05 17:51:03.283963,2,,1 BHK,Unfurnished,1 out of 4,,Signature Global Park,,,,,Resale,,78.9,[],True
"3 BHK Builder Floor for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.62 Cr,1305 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,14,12,2025-08-12 17:51:03.285855,Updated 1 week ago,2025-08-05 17:51:03.285126,3,,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,,,,,Resale,,78.9,[],True
2 BHK Apartment for Sale in Phase 1 Surat Nagar Gurgaon,1 Cr,78 sqm,https://www.magicbricks.com/godrej-summit-premia-towers-surat-nagar-phase-1-gurgaon-pdpid-4d4235303734323930,14,13,2025-08-12 17:51:03.287349,Updated 7 days ago,2025-08-05 17:51:03.286394,2,4,2 BHK,Semi-Furnished,9 out of 18,,Godrej Summit Premia Towers,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,110.5,[],True
4 BHK Apartment for Sale in Sector 66 Gurgaon,3.50 Cr,1975 sqft,https://www.magicbricks.com/ireo-uptown-sector-66-gurgaon-pdpid-4d4235303234333036,14,14,2025-08-12 17:51:03.289092,Updated 7 days ago,2025-08-05 17:51:03.288002,3,2,4 BHK,Semi-Furnished,12 out of 21,,IREO Uptown,Ready to Move,West,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",110.5,[],True
2 BHK Apartment for Sale in Sector 58 Gurgaon,3.80 Cr,1625 sqft,https://www.magicbricks.com/ireo-the-grand-arch-sector-58-gurgaon-pdpid-4d4235303231363439,14,15,2025-08-12 17:51:03.290475,Updated 7 days ago,2025-08-05 17:51:03.289631,2,,2 BHK,Semi-Furnished,Ground out of 7,,Ireo The Grand Arch,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,8.25 Cr,2700 sqft,https://www.magicbricks.com/m3m-golf-estate-golf-course-extension-road-gurgaon-pdpid-4d4235303230373936,14,16,2025-08-12 17:51:03.292004,Updated 1 week ago,2025-08-05 17:51:03.291035,4,5,3 BHK,Furnished,9 out of 14,,M3M Golf Estate,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park",105.3,[],True
3 BHK Apartment for Sale in Sector 86 Gurgaon,2.25 Cr,1000 sqft,https://www.magicbricks.com/dlf-skycourt-sector-86-gurgaon-pdpid-4d4235303232373337,14,17,2025-08-12 17:51:03.293528,Updated yesterday,2025-08-11 12:00:00.000000,3,1,3 BHK,Unfurnished,5 out of 20,,DLF Skycourt,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",105.3,[],True
1 BHK Apartment for Sale in Sector 99 Gurgaon,45 Lac,343 sqft,https://www.magicbricks.com/pivotal-99-marina-bay-sector-99-gurgaon-pdpid-4d4235313035323839,14,24,2025-08-12 17:51:03.298061,Updated 1 week ago,2025-08-05 17:51:03.297076,1,1,1 BHK,Unfurnished,13 out of 14,,Pivotal 99 Marina Bay,Ready to Move,East,,,Resale,"Garden/Park, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sector 91 Gurgaon,2.80 Cr,2320 sqft,https://www.magicbricks.com/tarc-maceo-sector-91-gurgaon-pdpid-4d4235303031383539,14,25,2025-08-12 17:51:03.299370,Updated 1 week ago,2025-08-05 17:51:03.298568,3,,3 BHK,Furnished,5 out of 12,,TARC Maceo,Ready to Move,,,,Resale,,84.2,[],True
"2 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.3 Lac,100 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,14,26,2025-08-12 17:51:03.300493,"Posted: Aug 05, '25",,2,,2 BHK,Unfurnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,73.7,[],True
"1 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.7 Lac,800 sqft,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,14,27,2025-08-12 17:51:03.301638,"Posted: Aug 05, '25",,1,,1 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,73.7,[],True
"2 BHK Builder Floor for Sale in Chakkarpur, Sector 28 Gurgaon",58.7 Lac,90 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,14,28,2025-08-12 17:51:03.302909,"Posted: Aug 05, '25",,2,,2 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,73.7,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,2.90 Cr,2400 sqft,https://www.magicbricks.com/assotech-blith-sector-99-gurgaon-pdpid-4d4235303233353637,14,30,2025-08-12 17:51:03.305453,Updated 1 week ago,2025-08-05 17:51:03.304378,4,4,3 BHK,Semi-Furnished,5 out of 22,,Assotech Blith,,North,,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
4 BHK Apartment for Sale in Sector 92 Gurgaon,1.65 Cr,2246 sqft,https://www.magicbricks.com/sare-crescent-parc-sector-92-gurgaon-pdpid-4d4235303030333135,15,1,2025-08-12 17:51:09.673298,Updated 7 days ago,2025-08-05 17:51:09.672320,4,4,4 BHK,Semi-Furnished,16 out of 20,,Sare Crescent Parc,Ready to Move,West,,Freehold,Resale,,100.0,[],True
3 BHK Builder Floor for Sale in Manesar Gurgaon,1.38 Cr,150 sqyrd,https://www.magicbricks.com/jms-the-majestic-manesar-gurgaon-pdpid-4d4235343333393833,15,2,2025-08-12 17:51:09.674569,Updated 6 days ago,2025-08-06 17:51:09.673806,4,,3 BHK,Semi-Furnished,2 out of 4,,JMS The Majestic,,,,,Resale,,78.9,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,2.65 Cr,1852 sqft,https://www.magicbricks.com/shapoorji-pallonji-joyville-sector-102-gurgaon-pdpid-4d4235313139383533,15,4,2025-08-12 17:51:09.676719,Updated 1 week ago,2025-08-05 17:51:09.675674,3,3,3 BHK,Semi-Furnished,12 out of 18,,Shapoorji Pallonji Joyville,Ready to Move,North - East,1 Covered,,Resale,Garden/Park,105.3,[],True
"Plot/Land for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",2.19 Cr,1157 sqft,https://www.magicbricks.com/satya-merano-greens-sector-99a-gurgaon-pdpid-4d4235333234373339,15,5,2025-08-12 17:51:09.678155,Updated 3 days ago,2025-08-09 17:51:09.677265,,,Plot,,,,Satya Merano Greens,,9 m,,Freehold,Resale,Main Road,78.9,[],True
Plot/Land for Sale in Sohna Road Gurgaon,32 Lac,585 sqft,https://www.magicbricks.com/sambhav-homes-sohna-road-gurgaon-pdpid-4d4235333830303033,15,6,2025-08-12 17:51:09.679655,Updated 1 week ago,2025-08-05 17:51:09.678755,,,Plot,,,,Sambhav Homes,,9 m,,Freehold,Resale,Main Road,78.9,[],True
"3 BHK Apartment for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.10 Cr,1267 sqft,https://www.magicbricks.com/tulip-garden-sushant-lok-3-gurgaon-pdpid-4d4235303130323338,15,8,2025-08-12 17:51:09.681752,Updated 4 days ago,2025-08-08 17:51:09.680791,3,2,3 BHK,Semi-Furnished,1 out of 3,,Tulip Garden,Ready to Move,East,,Freehold,Resale,Garden/Park,105.3,[],True
"2 BHK Apartment for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",1.95 Cr,990 sqft,https://www.magicbricks.com/pareena-coban-residences-sector-99a-gurgaon-pdpid-4d4235303239333738,15,10,2025-08-12 17:51:09.684046,Updated 1 week ago,2025-08-05 17:51:09.682972,2,3,2 BHK,Semi-Furnished,19 out of 20,,PAREENA COBAN RESIDENCES,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool",105.3,[],True
